ArcID	FromX	FromY	ToX	ToY	Length	RoadClass	RoadBlocking	Level	MaxSpeed	NoTurnFrom	NoTurnTo	Vertices	STRASSE	ROUTENUMBER	ORT	ORTSTEIL	TYP	TYPNAME
1	8.753909030287872	53.18363977019804	8.704769810939712	53.160456667089974	7470.562234916311	1		2				8.753426621040193 53.183236848056914 92.11998447723319 8.752951803821261 53.182876823813274 177.3640584122994 8.752061587366995 53.1822907425637 324.5822777082868 8.749998849556373 53.18117806479211 633.5254949699088 8.748106767185469 53.18029048428901 901.0045815432411 8.745934656173564 53.179289663173456 1206.0048581035653 8.745249235835047 53.178966516080536 1303.084839115 8.744694958434204 53.17870516246916 1381.5941084602332 8.743833805783026 53.178299110093604 1503.569672866023 8.74075565445074 53.176869296044245 1937.0928583626765 8.740702445343754 53.176844352964366 1944.6126457718517 8.73447905920397 53.173927346348655 2824.081385815618 8.734340549187788 53.17385997510903 2843.9383552309832 8.73429064655186 53.17383676978017 2850.969238323997 8.730653987995964 53.17214032715518 3363.9514584233593 8.730526130631276 53.17208057862267 3381.998706858323 8.729226855127656 53.17149261064945 3563.2232303147225 8.727704665957432 53.17081241845371 3774.57465332701 8.727238674963404 53.17063524102207 3836.003680218698 8.727157494881627 53.17060457653389 3846.6851981405334 8.726604672572115 53.1704019351882 3918.81925472246 8.726059677238297 53.170225707006246 3987.751941479953 8.725543556570113 53.170073116602964 4051.8142148697857 8.725298865125623 53.1699989618766 4082.336291165468 8.724238544392058 53.16971056878631 4211.952414516021 8.723434950569406 53.169524757927675 4307.832322656861 8.720933877783562 53.16904755299311 4600.013410233225 8.715448962738884 53.16800106225888 5240.771001889179 8.715049680073804 53.16792487292995 5287.416337599167 8.714068625421753 53.16775013560432 5401.3452793675915 8.713268574553442 53.16763697314574 5492.852015414 8.71317854182647 53.16762427938282 5503.147872458227 8.712408530699335 53.16753430902713 5590.478108562244 8.710835010911303 53.16738428395877 5767.843082848376 8.709971766367778 53.16730101540979 5865.175075653673 8.709378929992393 53.16722841368009 5932.532293636751 8.709266500411921 53.167214456233566 5945.313442142442 8.70885410587078 53.16714154191975 5993.176011335365 8.708310661214819 53.167024806544724 6057.43836650066 8.707637343754351 53.16682202187369 6141.318853802776 8.707374478526292 53.166720394794396 6176.138236244809 8.707064760739918 53.166591398378955 6218.1200462919 8.70675589033787 53.16644678782012 6261.746638072787 8.706487641928305 53.16630343839164 6301.749609125529 8.706300993159479 53.16618869397331 6331.510117217843 8.706006078550793 53.16599481255879 6380.23277279998 8.705692964380257 53.1657691560584 6434.736505495929 8.705647649415504 53.165736270311086 6442.657047912334 8.705196216709549 53.16535289387009 6529.795166907542 8.704903298600389 53.16507823230894 6590.32847886042 8.704629278197437 53.16475406955289 6657.808096863223 8.704449103915685 53.16449241848543 6710.369168680543 8.704269683537945 53.16412407400681 6781.620156486867 8.704176407893069 53.163819427896044 6839.1316006984025 8.704119265462513 53.16350249449979 6898.32180671462 8.704098980634942 53.16317433783392 6959.294492951956 8.70411286415807 53.162815945393426 7025.85682520964 8.704190692680221 53.1622641931404 7128.66783862001 8.704283727999279 53.161878054624246 7201.1065976480795 8.704360633171355 53.16165356820634 7243.656967501654 8.7045135640693 53.1612688518504 7317.08720026845 8.704524989177843 53.16123988220969 7322.614232521045 8.704543045903286 53.16118416772328 7333.152053955496					0	
2	8.806878994206155	53.10241022229664	8.741389301097547	53.13521016869454	10179.049037584291	1		2				8.8068163 53.1024156 7.049954455704834 8.8061816 53.1023839 77.94848573899596 8.8055552 53.1023775 147.68911091300726 8.8050823 53.1023917 200.3978964263667 8.8045615 53.1024308 258.82460405275646 8.8041062 53.1024783 310.26786839068984 8.8034861 53.1025813 381.8901470685685 8.8032071 53.1026354 414.5279579531311 8.8028505 53.1027227 457.3977890982637 8.8026845 53.1027625 477.29582172551 8.8022363 53.1028964 533.0249266197551 8.8015294 53.1031254 622.4411312961588 8.8012708 53.1032045 654.7491511107428 8.8010462 53.1032817 683.5590996183112 8.8006513 53.1034093 733.4814992337231 8.8001382 53.1035733 798.1896617201073 8.7996893 53.1037158 854.7163002153603 8.7989366 53.1039318 947.5863128297434 8.7980222 53.1041578 1057.665094246938 8.79786 53.1041952 1077.0070283176588 8.7970448 53.1043601 1172.7672682942466 8.794747 53.1047822 1440.26338645636 8.7946107 53.1048059 1456.0598160091126 8.7940558 53.1049067 1520.5967933694178 8.7932086 53.1050623 1619.2212810047647 8.7910475 53.1054593 1870.8045697419088 8.7895429 53.105739 2046.14195379715 8.7893849 53.1057674 2064.501878459105 8.787688 53.1060769 2261.925496382984 8.7869021 53.106223 2353.510053282571 8.786313 53.1063673 2424.3371642891734 8.7857065 53.1065415 2499.1818708497453 8.7850861 53.1067648 2579.706205537682 8.7844653 53.1070492 2666.6371291552514 8.7840426 53.1072682 2728.792709644548 8.7839002 53.107342 2749.734602214969 8.7834097 53.1076494 2828.669445091167 8.7830821 53.1078757 2884.2655554153753 8.7827935 53.1081187 2939.606723592473 8.7826688 53.1082408 2966.1652595915907 8.7824096 53.1084945 3021.354581539003 8.7822148 53.1087238 3069.0861712205055 8.7819761 53.1089911 3125.3275133760817 8.78174 53.1094081 3207.0013350175263 8.7815898 53.1097108 3265.5724368574784 8.7815026 53.1099986 3319.8191126277143 8.7814334 53.1102691 3370.5703746684417 8.7814211 53.1103252 3381.0636690917545 8.7813358 53.1107131 3453.6229479747917 8.7812068 53.1112854 3560.723103639656 8.7811821 53.111395 3581.233727091841 8.7810838 53.1118452 3665.4385947520277 8.7809742 53.1122579 3742.9420413455896 8.7808557 53.1126128 3810.0693580377992 8.7807626 53.1128463 3854.596588644476 8.7806684 53.1130563 3894.929888346754 8.7805357 53.1133314 3948.0452948362517 8.7802576 53.11383 4045.5607852975595 8.7799242 53.1143251 4144.60061019448 8.7791571 53.1154247 4365.696103256272 8.7786287 53.1161749 4516.758742266873 8.7778428 53.1173243 4747.196493281582 8.7771213 53.1183755 4958.067366557246 8.7762549 53.1196278 5209.577097568407 8.775826 53.120216 5328.670925934671 8.7756434 53.1204665 5379.38790199104 8.7755428 53.1205953 5405.773584399163 8.775255 53.120944 5477.954371713029 8.7751729 53.1210383 5497.69006491829 8.7751512 53.1210632 5502.902402865512 8.775064 53.1211635 5523.887484419325 8.7745197 53.1217148 5642.753397293579 8.7739938 53.1222001 5750.136857428872 8.7731058 53.1229143 5915.435619984294 8.7725413 53.1233156 6012.854666625142 8.7719553 53.1236631 6104.565093497441 8.7714714 53.1239466 6179.84786033793 8.7710119 53.1241674 6245.377717558027 8.7704039 53.1244434 6330.244277926034 8.7697383 53.1247043 6418.745355741546 8.7693212 53.1248499 6472.4614717851455 8.7687585 53.1250202 6542.616890832698 8.7680397 53.1252377 6632.2307596392175 8.7673128 53.1254576 6722.850304875003 8.7667863 53.1256201 6788.758341116587 8.7660665 53.1258742 6881.723642715798 8.7651201 53.1262683 7009.959736964169 8.7648626 53.126376 7044.900730244992 8.7647001 53.1264975 7073.802131201777 8.7640311 53.1267739 7164.220735265959 8.7636569 53.1269421 7216.267871564199 8.7630438 53.1272456 7304.745730917245 8.7616329 53.1280209 7517.7165776282845 8.7611711 53.1282936 7589.84360105139 8.7604983 53.1286424 7688.823004355031 8.7594631 53.1291756 7840.696558294217 8.7592761 53.1292752 7868.531746065129 8.7590755 53.1293801 7898.153181158352 8.7585081 53.1296743 7981.6326390236945 8.7562711 53.1308566 8313.489255106113 8.7557287 53.1311433 8393.95807907082 8.7550023 53.1315025 8498.745091200915 8.7544652 53.1317429 8573.339246847298 8.754037 53.1319345 8632.802744890927 8.7538124 53.1320327 8663.739607712196 8.7532003 53.1323002 8748.038152098165 8.7528231 53.1324599 8799.43016016183 8.7524696 53.132598 8846.388638795765 8.7518765 53.1328022 8922.511019109448 8.7515268 53.1329184 8967.01121114699 8.7503097 53.1333202 9121.655133592978 8.7491383 53.1336925 9269.22209206267 8.7483558 53.1339238 9366.328307283184 8.747268228314015 53.13420469669715 9498.138644789251 8.746697488446232 53.13433453551888 9566.087426473812 8.746600190370465 53.134354449026866 9577.531511246803 8.746512402550593 53.13437241340851 9587.856849079399 8.746287696281298 53.1344152505663 9614.10352276824 8.744983269585735 53.13464526512224 9765.453919230107 8.743284904241563 53.13492057611431 9961.295106092117 8.74315216153713 53.134942206359575 9976.607323476963					0	
3	8.741389301097547	53.13521016869454	8.704769810939712	53.160456667089974	6401.512846864352	1		2				8.740073309560147 53.13546610322063 154.00074559033317 8.739411980984752 53.13558142597481 230.66645649316544 8.739172657163085 53.13562388441942 258.448359919757 8.738952192516003 53.135668793574084 284.36654447761384 8.738758577743429 53.13570819809258 307.12611369742507 8.738515472621486 53.13575767584837 335.7033722724178 8.738060532927754 53.13586151532287 389.8886247776198 8.737609580079582 53.13597479774427 444.31179897014397 8.736894383026762 53.136180931460174 532.6387830379562 8.736544057484839 53.13629392481647 576.9158762361727 8.736125451158 53.136440382048214 630.8606159861768 8.735683769775331 53.13660794686586 689.0350483476525 8.73502992848702 53.13688154815489 777.7777491132728 8.734936632943182 53.136920558808555 790.4372300359263 8.734842675767954 53.13696186738976 803.4046161542936 8.734014855137385 53.13736055573784 921.5799184509824 8.733251167383301 53.13779718874198 1039.0197208549775 8.732680344961716 53.138153041496395 1130.6621319988337 8.730670380945435 53.139441260111674 1458.0921678596924 8.730268091522458 53.139699459080795 1523.6766119829879 8.7282489793974 53.14099553590887 1852.8736408836705 8.725848920516036 53.14253520786841 2244.060378935319 8.72554600560272 53.14273071916652 2293.594304383102 8.724145159984847 53.14364042712208 2523.4244549911446 8.721626970377446 53.14527567636524 2936.570273122347 8.721589745955542 53.14529985579681 2942.6784779022564 8.720647365085611 53.145911761883646 3097.2849161091845 8.715781022379037 53.149058413046106 3893.880576076041 8.713423449245417 53.15058327454896 4279.87165461185 8.71047873326664 53.152484088993056 4761.48444813245 8.710371908221934 53.152554286713155 4779.125688486864 8.710090817880793 53.15273450612 4824.932822108169 8.70927277797458 53.15327012392137 4959.760266812424 8.70907879463571 53.153397973089426 4991.847053726034 8.70860038398667 53.15375586883298 5076.995160506875 8.70821090106455 53.15409367168546 5153.232603805723 8.707810994542058 53.15447772469703 5237.2843437640095 8.707498240090613 53.154816520277706 5309.171233309873 8.707151941489279 53.15526780793961 5401.392147074015 8.7069564024312 53.15556632773952 5460.931589395898 8.706902213315455 53.1556633215983 5479.921378056412 8.706800108420499 53.15584619435101 5515.722687564227 8.706586409761615 53.15625470643717 5595.204259094615 8.706532541225357 53.156369992576366 5617.430849100906 8.70637787050381 53.15671846769527 5684.376155116151 8.706129263101007 53.157321973881615 5799.783707422461 8.70610866267283 53.15737064452354 5809.105887483703 8.70596980343041 53.15770811395419 5873.636179821119 8.705724478913263 53.158254292599125 5978.649027027736 8.705649554870432 53.15840978406666 6008.697443627367 8.705595108980658 53.158493530441156 6025.384940881259 8.705204535504842 53.15930688507491 6182.5245644168135 8.705133867284813 53.1594593077759 6211.896307217438 8.70507117191175 53.15959873578266 6238.7067989223415 8.705029560560686 53.15969303622483 6256.8170480102835					0	
4	8.785890635021556	53.10415152798199	8.741389301097547	53.13521016869454	7933.275293414375	1		2				8.78496053435454 53.10511666882777 206.75223315180241 8.784638997443311 53.10547985654344 283.01762888341415 8.784202831784777 53.10598094313731 387.85412500781376 8.783510026459698 53.10683502151281 564.0063255217467 8.783188177336037 53.10725900308722 650.4053072069773 8.78293010765974 53.10764738393607 727.9429733198482 8.782580811880173 53.108217020013704 840.503784777887 8.782063037235472 53.10913362639015 1019.9859904862044 8.781567564686556 53.10996664041759 1184.0146163597105 8.781046470199465 53.11093781345961 1373.227680817222 8.780840047932543 53.11128051600173 1440.808623588891 8.78058321509431 53.11168441374276 1520.983313493185 8.780442632866645 53.11189238904906 1562.6070202724627 8.780405981453518 53.11194264352312 1572.7808572276176 8.780304833950936 53.1120825716349 1601.0686283752432 8.780231381199336 53.11218581015265 1621.887651182477 8.780009490991976 53.11248536121738 1682.6849765815675 8.779842384781059 53.11270515416874 1727.4911376641421 8.779759256798034 53.11281139904446 1749.2598486497334 8.779648586494247 53.11295120048774 1777.9652914841035 8.77943344212556 53.11321928759763 1833.1521378180194 8.774956089958813 53.11918698742235 3047.039760274285 8.774644766565586 53.11955217220973 3123.127388577876 8.774337497259722 53.11987964526835 3192.838236662206 8.774233581964083 53.119981241551365 3214.9503622513766 8.773963599996463 53.12024001444304 3271.582698719684 8.773598497225779 53.120575885160854 3345.968563409808 8.773173512091207 53.12095457884372 3430.659023530101 8.772511289877137 53.12149288586746 3554.7757527509266 8.772295705782069 53.12165341361806 3593.019967340073 8.771725486212182 53.122035206623835 3688.124871353533 8.77113372871674 53.122416663002184 3784.801243725602 8.770670803886176 53.122702342559336 3858.719572213722 8.770129010618769 53.12302415695556 3943.579948991545 8.769687255892588 53.123277251610205 4011.569236318259 8.769617829040108 53.12331741295973 4022.3039459719057 8.76904426892353 53.12363726185689 4109.465009412822 8.768168151266234 53.12412747253899 4242.811962195656 8.766192465465144 53.12533935717476 4557.315400754846 8.765668323559954 53.12572103007347 4649.063815125458 8.765027322612541 53.126182065064235 4760.449738334299 8.764656850005492 53.126584961587405 4845.816357567562 8.764047329051769 53.126943194146904 4940.793101467754 8.763712714286672 53.127130692662995 4991.758443841048 8.763119845893664 53.1274438942013 5079.689843597084 8.76169531749956 53.12817177890952 5287.974397429001 8.761217978014466 53.128410503683476 5357.148857137387 8.760533849781842 53.12874379053484 5455.246876900442 8.759493412014692 53.12925629765359 5605.098553309909 8.75930483883723 53.129349665431995 5632.314822681102 8.759099674864988 53.12945082313573 5661.87554445941 8.758526478472449 53.129732634188066 5744.368690905243 8.756257065423174 53.13084710358414 6070.8287790475515 8.7557009766716 53.131114554323226 6150.165843882221 8.754979968981285 53.13145009854153 6251.74261015439 8.754432282190885 53.131663951814964 6324.485119184535 8.753983987319074 53.1318299140609 6383.124585849678 8.75375364617993 53.13191212165578 6412.9596744197215 8.753124837988796 53.13213352037276 6494.121533732735 8.752738543152294 53.13226815983831 6543.853269177293 8.752369949557064 53.13240632885302 6592.23518546823 8.751772107437882 53.13262666829095 6670.340702609615 8.75144257678727 53.1327767495136 6716.396002175795 8.750280890231581 53.13325556099302 6873.290806312061 8.74912822880118 53.13366199847219 7022.124804507961 8.748345906265513 53.13388663649652 7118.673232966097 8.747268194333037 53.13420438042992 7252.347607797088 8.746697488446232 53.13433453551888 7320.313682303897 8.746600190370465 53.134354449026866 7331.757767076888 8.746512402550593 53.13437241340851 7342.083104909483 8.746287696281298 53.1344152505663 7368.329778598324 8.744983269585735 53.13464526512224 7519.680175060192 8.743284904241563 53.13492057611431 7715.521361922201 8.74315216153713 53.134942206359575 7730.833579307046					0	
5	8.812762840031622	53.083669870499655	8.785890635021556	53.10415152798199	4874.710376410176	1		2				8.81125762087328 53.08445492523039 221.91417208865724 8.811013287184515 53.08454637809543 253.96220711673448 8.809901727495259 53.08513466114465 418.88301807028404 8.809380103627468 53.08537162942025 491.6888331145331 8.806864334909651 53.08657446967025 849.6430612982354 8.806474741736999 53.086782891561036 907.7221000082703 8.805727240156557 53.087224743724725 1024.4743058762567 8.80520822088915 53.087531702607706 1105.5615294746483 8.804995295046165 53.08766104701385 1139.27457680445 8.80467773949662 53.087852259802986 1189.331690751693 8.804638933640938 53.087876186393544 1195.5226967778046 8.804428761938398 53.088002170917974 1228.578202671393 8.804064636152855 53.08823689596319 1288.0412655669058 8.803691399623656 53.08849587489079 1351.5275458946487 8.803569364929412 53.08858904996589 1373.5005135936276 8.803288289891743 53.0888039261199 1424.1492098178178 8.8016494 53.0900367 1716.5500779291253 8.8015468 53.0901252 1736.5388408410072 8.8005151 53.0909943 1934.384051138717 8.800175 53.0912746 1998.672143628527 8.800037 53.091387 2024.558306386731 8.7997759 53.0916117 2075.348777726163 8.7995068 53.0918433 2127.697958555597 8.7993407 53.0919784 2158.8274863942775 8.797781 53.0932883 2457.3336003914164 8.7972905 53.0936701 2546.72399807255 8.7962973 53.0944506 2728.818299059275 8.7961733 53.0945465 2751.325884474955 8.7958815 53.0947738 2804.529794127952 8.7952109 53.0952873 2925.5029542429256 8.7946036 53.0957639 3036.7536723687804 8.7937436 53.0964259 3192.402858632116 8.7933592 53.0967267 3262.693588615245 8.7932099 53.0968431 3289.9312205341116 8.7925119 53.0973874 3417.288386459159 8.7917184 53.0980051 3561.9144742725007 8.7907945 53.0988175 3744.2953039582144 8.789191795953327 53.10035809761782 4081.0657516609076 8.78908395248796 53.10047352286665 4105.603416575742 8.788936832681514 53.10063174058801 4139.199854431707 8.787834755577737 53.10187354095396 4400.085621721723 8.787471581068127 53.102290457594925 4487.320527217083 8.786680189945578 53.103193705501795 4676.553385114616					0	
6	8.785890635021556	53.10415152798199	8.786221690029803	53.07631366194825	6026.109133277352	1		2				8.786680189945578 53.103193705501795 198.15699129555972 8.787471581068127 53.102290457594925 387.38984919309246 8.787834755577737 53.10187354095396 474.62475468845173 8.788936832681514 53.10063174058801 735.510521978468 8.789082693680463 53.10047142812439 769.3791900149208 8.789189146352802 53.100354683727005 794.0557262690791 8.7907635 53.0986961 1147.9942471671939 8.7910763 53.0984144 1210.7641150184145 8.7913593 53.0981187 1273.9926338069051 8.7915279 53.0979504 1310.4043076641974 8.7922526 53.0972153 1468.7738276429673 8.7928864 53.0965786 1606.2900903349162 8.7943189 53.0951796 1910.7459124754755 8.7950537 53.0944569 2067.7171407180267 8.7952799 53.0942258 2117.410197367799 8.7953976 53.0941132 2142.0551499765506 8.7973952 53.0921546 2567.8135886140094 8.7977142 53.0918378 2636.4401672951653 8.797771 53.0917868 2647.8135030712842 8.7981137 53.0914787 2716.4944877102307 8.7983172 53.0912963 2757.1926857541102 8.7984568 53.0911477 2788.8192014419133 8.7985987 53.0909529 2828.232083311418 8.7987102 53.0907869 2861.411483456749 8.7987805 53.0906688 2884.659558170033 8.7989 53.090432 2930.524777895679 8.7989627 53.0902866 2958.3653991279357 8.7990133 53.0901351 2987.0068534933457 8.7990564 53.0899373 3023.9835949913722 8.7991512 53.0893955 3124.9635679533285 8.7992198 53.0889654 3205.0501063476786 8.7992201 53.0886299 3267.2365062671415 8.7991926 53.0884248 3305.375506637457 8.7991389 53.0881949 3348.4052496027793 8.7990708 53.0880296 3379.9677677713844 8.79898 53.0878677 3411.6326491487976 8.7988329 53.0876501 3455.1622380052286 8.7987868 53.0875919 3467.1080380594726 8.798719 53.0875065 3484.644149656835 8.7985753 53.087347 3518.257647990687 8.7984041 53.0871947 3552.3171531910125 8.7983237 53.0871352 3566.52012883092 8.7980154 53.0869068 3621.017354560521 8.7978679 53.086808 3645.612887534968 8.7973614 53.0864601 3731.2688765590133 8.7971188 53.0862984 3771.611630960096 8.796614 53.0859594 3855.905987876499 8.7954968 53.0851972 4044.1164258155145 8.7953379 53.085088 4070.995882398944 8.7947792 53.0847475 4159.59989850892 8.7945141 53.0845864 4201.5804984956385 8.7943862 53.0845102 4221.634474756464 8.7942222 53.0844125 4247.347705490211 8.7936489 53.084034 4342.183513282778 8.793581981103738 53.083958986248476 4357.956110890195 8.793501584629865 53.08391242887522 4370.387941902759 8.793021482215229 53.083635500050434 4444.485799991798 8.792508602918826 53.083339959836906 4523.604289128755 8.792323214253134 53.08323489414045 4551.9777931504805 8.791984638662942 53.08304296472562 4603.80235808834 8.791941389879357 53.083018449284914 4610.422143945849 8.79160399023784 53.082826173322516 4662.195644409634 8.79121619504132 53.08260451577986 4721.786691292127 8.790757352641432 53.08234694245432 4791.698308451439 8.79041715490966 53.0821432290747 4845.17265505127 8.790104729334754 53.08192547807153 4898.446375099312 8.78981746949945 53.0816554686382 4957.8306976010035 8.78962442920351 53.08140745835814 5008.568174835272 8.78958140260553 53.08135360863149 5019.63763189565 8.788339314248807 53.0795611478522 5379.441963575316 8.788300777588407 53.079505558388604 5390.601025140966 8.788271789571686 53.07946361345968 5399.017230895031 8.787910688008303 53.078939515534756 5504.129406313007 8.787639615254914 53.07854544485774 5583.144081429478 8.787599771531651 53.07848578495906 5595.05619752258 8.787560759488809 53.07843049190318 5606.184879625846 8.787405650503903 53.07821097304638 5650.376602211482 8.786973030901278 53.077545883000376 5782.69774376859 8.786956063793598 53.07751820791397 5788.16285904377 8.786920494939595 53.07746331351541 5799.07854717171 8.786739801566345 53.077184445687706 5854.53094099336 8.786435252191476 53.0767055202084 5949.532542270094 8.78627387206211 53.07645160111794 5999.897119157118					0	
7	8.612089402899809	53.50852949657343	8.65420767770587	53.47475218758297	7937.646024864441	1		2				8.61229537026664 53.50839693926736 33.78419056448715 8.61265769361273 53.50816956714926 92.42027897230571 8.612915791302509 53.50804860317416 129.00124046562223 8.613257551079766 53.5078344129529 184.27153378107172 8.6132915599819 53.507813015082895 189.78289128848385 8.613327635422237 53.50779036505498 195.6226062444305 8.614006107479408 53.50735478451758 306.7615617871056 8.614563427689864 53.507016652070035 395.38901870420915 8.615605400439605 53.50641715881861 556.7751977771209 8.615994258040416 53.50620915247299 614.9957181606004 8.616988759485263 53.5056780147302 763.7890582903186 8.618248338087742 53.50500530782685 952.2407711308371 8.61904998395364 53.50457983548244 1071.8455377860273 8.623782508920407 53.50206928571838 1777.7693694796421 8.62467130782802 53.50160555275603 1909.3816010286237 8.62475720347009 53.501559811003375 1922.2157689054252 8.625808854125747 53.500995093776865 2079.934697151033 8.626744114476736 53.5004928640263 2220.19896453606 8.62711603485008 53.50028206579058 2277.387084655444 8.628617512754232 53.499374564582624 2515.6751684460464 8.629563283957935 53.49874148631264 2674.1715024223413 8.629809411627008 53.49857630302838 2715.478709820804 8.630432592640997 53.498129887646314 2824.0687643410365 8.630945912249969 53.497723136344774 2919.249215292362 8.632581387888354 53.496352768362094 3233.7470021136655 8.644526864909638 53.48444884710918 5827.790519127178 8.650484242421232 53.47847179697067 7127.769410216273 8.652142955095316 53.476840421845736 7484.433165853405 8.65371645767271 53.47526793458558 7826.761267147634					0	
8	8.81051849822353	53.284127291123426	8.785132798443406	53.34350938213033	11440.282673995645	1		2				8.81052436348435 53.28434167935066 39.924647212167756 8.810532681023334 53.284662777096074 99.7209206266987 8.810545102984364 53.28517589920622 195.276321660944 8.81053864631638 53.28564259491599 282.1809033804517 8.810537591094342 53.28569024231553 291.0539729839482 8.810503266574727 53.28624574267632 394.56345553978394 8.81047091852127 53.286539790998035 449.43660214225656 8.81041228577844 53.286945164375965 525.2036287812966 8.810346244690962 53.287252533591996 582.9101360634731 8.810155354274531 53.28797508434881 719.1281499010227 8.810025624447796 53.288372259691684 794.4861348811817 8.809870334710064 53.28877586611905 871.6080685948682 8.809516022409433 53.28956852982552 1024.398513212749 8.809488969738073 53.289625597997166 1035.4444412413784 8.809343695082962 53.289931732229235 1094.7036993710583 8.808984358387054 53.29068898995013 1241.2893741995372 8.808817911171602 53.29103974568176 1309.1876654025973 8.808110425232217 53.29250591001892 1593.3683783914144 8.806935152494303 53.294924592995955 2062.4440480844705 8.804982263405797 53.298943244660514 2841.8745906814247 8.80478714070592 53.29934473673974 2919.7494682028496 8.803522015117556 53.30194873757691 3424.83491157396 8.801525054124166 53.306211297701346 4249.426868940839 8.801098119828223 53.307123476894034 4425.885448820609 8.79957714325403 53.310253215721815 5033.064445573861 8.798212224165876 53.31309448644882 5583.8253313076275 8.797372531143697 53.314834475423204 5921.244535366568 8.79614847610393 53.31737068846921 6413.094083764812 8.794394102746036 53.320972701592055 7112.174683121475 8.793630613282723 53.322545935276885 7417.440100420349 8.793409691639173 53.32300113252326 7505.767562753479 8.793100047160902 53.32363912022604 7629.56581895767 8.792519032091167 53.32483660702513 7861.931056578642 8.792195406066652 53.32554336432179 7998.493853514462 8.792167512753087 53.32560415993984 8010.242764213417 8.790513563990428 53.32901349985104 8671.84129833038 8.789997061748565 53.33012950502223 8887.663132018057 8.789567854370944 53.33119800511685 9092.486097213 8.7889117430858 53.33314659643052 9462.99372082272 8.788433280832084 53.33445722899583 9713.056482031374 8.787661116700878 53.33659576335794 10120.893634309668 8.787514595758196 53.33700506289854 10198.923284736049 8.787351836221646 53.33745519620811 10284.776289002943 8.787247704085868 53.3377218652883 10335.825959576414 8.78719218523596 53.33787492369586 10365.022985889882 8.78690486542955 53.338634474729126 10510.198380877655 8.786706331824302 53.33918109035886 10614.478082647604 8.786284430774494 53.34034754514602 10836.969382593748 8.785658240704134 53.342084548200106 11168.2499808217 8.785287018910307 53.343091824150406 11360.5549064658 8.785258512248845 53.3431692098009 11375.328918922964 8.7851833845635 53.34337126104206 11413.920230958354					0	
9	8.65420767770587	53.47475218758297	8.735073575026755	53.43898890984889	11375.623876611722	1		2				8.654746355324981 53.47423824851751 113.29501033711429 8.654802857553438 53.47418215038375 125.52810280028397 8.654856921528248 53.47412849222364 137.23021355976752 8.655135052761509 53.473844152854284 198.76719106723695 8.656343047763853 53.47260336134042 466.9777746663606 8.657482343427205 53.471486264829025 711.3831278781978 8.658166573591188 53.470887938749556 846.7455816747416 8.658227626237593 53.47083686058869 858.4691517464431 8.658876014381283 53.47029903470871 982.2698376693604 8.660055090944734 53.469408946573076 1194.2518064324681 8.6614319162966 53.468489496715385 1424.5919534388408 8.66386103672315 53.466994370453335 1813.558218344907 8.667538821854617 53.464748108436545 2400.118286376693 8.673083296327118 53.461348017348385 3286.2004559582956 8.673748537759337 53.46095638340249 3390.345143594332 8.674788862432708 53.46037224547976 3549.5314429861296 8.67555573571219 53.45996446433569 3663.9900053289757 8.676477476305653 53.45952692576759 3795.217461203274 8.677296359093265 53.45915218336219 3910.1904808543086 8.67814283565382 53.45879166763878 4026.046052883607 8.679325495110213 53.4583161764568 4184.903656484097 8.681606657931791 53.45745060212067 4486.023465143428 8.683296094678274 53.4568097390257 4709.014152697738 8.689457298736933 53.45448877799741 5520.606938453787 8.694088535125847 53.452738675075324 6131.203599646144 8.694319735480589 53.45265127601375 6161.688643100601 8.697999770161466 53.45124335500856 6648.60771417533 8.6982240280374 53.45115776823433 6678.258692964273 8.701133144217057 53.45005486172002 7062.156570259721 8.703906921269034 53.449008874121915 7427.629936605947 8.705222598378061 53.4485075651432 7601.501683893447 8.70783354354291 53.447512704279596 7946.548224867638 8.710989013179407 53.4463159234875 8362.993229731652 8.71358714691512 53.445336422160715 8705.290118736313 8.715126508151053 53.44481629880755 8902.3055592835 8.71682552299417 53.444290024139896 9115.487665947727 8.718151745995893 53.44390673992308 9279.584224982464 8.720172913652489 53.44332289460755 9529.64439237757 8.72118104721883 53.44303171959591 9654.367833624006 8.730054360177864 53.4404616034179 10752.735886183591 8.733764783944157 53.43939280850513 11211.538503256394					0	
